x0,x1,x2,x3,y,x4,x5
1.14,A3,A0,63.5,4702.0,6.58,6.62
0.33,,A4,61.5,692.0,4.45,4.5
0.4,,A1,61.6,611.0,4.75,4.83
0.41,A1,A5,61.9,1356.0,4.79,4.77
0.42,,,58.8,838.0,4.9,4.86
0.71,A4,A4,66.4,2401.0,5.54,5.49
1.0,,A0,56.8,4086.0,6.61,6.49
0.54,A0,A3,60.0,,5.42,5.22
0.3,A1,A7,62.4,799.0,4.3,4.32
0.36,,,61.3,1013.0,4.59,4.54
0.9,,A3,62.8,4137.0,6.14,6.09
0.4,A1,A2,62.9,1039.0,4.75,4.72
0.44,A0,A3,60.4,1073.0,4.93,4.87
1.8,,A0,62.2,17273.0,7.81,7.89
1.51,A3,A2,63.6,7255.0,7.29,7.26
1.01,,A4,62.0,7964.0,6.42,6.38
0.32,,A3,62.1,702.0,4.4,4.42
0.9,A3,A0,63.7,3734.0,6.09,6.12
0.51,A1,A2,61.6,1827.0,5.12,5.14
0.33,A2,A2,61.8,614.0,4.43,4.46
0.25,,A3,61.9,407.0,4.05,4.08
0.62,,A7,60.1,2861.0,5.53,5.56
0.42,A3,A0,63.4,722.0,4.75,4.78
0.54,A2,A0,62.8,1392.0,5.14,5.18
0.8,A1,A3,62.1,4043.0,5.93,5.98
0.54,A1,A4,61.2,1962.0,5.25,5.27
1.11,,A3,62.0,7472.0,6.62,6.65
1.09,A1,A2,62.5,8282.0,6.54,6.58
0.32,A0,A1,61.6,540.0,4.38,4.35
0.53,A1,A0,62.2,1753.0,5.23,5.19
0.51,A2,A0,63.1,,5.12,5.06
0.34,A2,A7,61.0,924.0,4.5,4.54
1.14,A1,A7,61.1,10313.0,6.7,6.76
0.56,,A3,60.7,1915.0,5.34,5.31
0.25,A2,A2,59.8,575.0,4.07,4.09
1.06,,A0,61.8,6114.0,6.59,6.52
0.59,A1,A3,60.9,2352.0,5.42,5.48
1.21,,A0,59.7,4492.0,6.9,6.93
0.41,A0,A0,62.1,791.0,4.74,4.76
0.84,A1,A0,61.8,2493.0,6.04,6.07
0.63,A1,A3,62.1,2373.0,5.5,5.52
0.9,,A0,61.2,4381.0,6.14,6.19
1.26,,A3,63.3,8040.0,6.88,6.93
0.39,,A7,61.5,1418.0,4.68,4.72
0.45,,A7,62.0,,4.94,4.97
0.82,A1,A3,61.9,4628.0,5.98,6.03
0.62,A1,A3,61.2,2243.0,5.49,5.52
0.69,A1,,61.3,2459.0,5.72,5.74
1.01,,A0,61.2,4243.0,6.34,6.44
0.95,,A4,61.5,5983.0,6.28,6.3
0.54,,A0,62.6,1292.0,5.18,5.21
0.5,A2,A3,63.4,1758.0,5.1,5.05
0.24,A0,A4,62.5,355.0,3.97,3.94
1.29,,A6,66.0,4277.0,6.82,6.75
0.4,,A3,61.9,,4.67,4.7
0.53,A1,A0,61.1,1245.0,5.24,5.28
0.43,A2,A3,62.8,981.0,4.79,4.86
0.4,A3,A4,64.0,742.0,4.67,4.7
0.65,A0,A1,62.6,1827.0,5.54,5.49
1.4,A0,A0,62.5,8511.0,7.12,7.06
1.31,A0,A3,60.3,9296.0,7.13,7.1
0.41,A0,A2,61.6,951.0,4.73,4.79
1.04,A0,A1,62.8,4370.0,6.45,6.41
1.13,A1,A2,60.1,12150.0,6.78,6.83
1.04,A1,A1,62.6,4547.0,6.45,6.48
2.32,A0,A1,59.0,14666.0,8.69,8.64
0.91,A2,A3,64.0,,6.09,6.15
1.52,A0,A4,62.4,8110.0,7.31,7.36
0.4,A3,A1,63.1,622.0,4.65,4.67
1.2,A0,A0,62.5,5868.0,6.74,6.68
0.33,,A7,61.4,891.0,4.45,4.41
0.6,A2,A4,61.6,1912.0,5.4,5.44
2.1,A0,A0,59.9,15615.0,8.34,8.26
1.01,A2,A1,62.8,4416.0,6.33,6.4
2.03,A1,A0,60.8,17864.0,8.18,8.24
1.14,A1,A6,61.3,4124.0,6.76,6.74
1.09,A1,A1,62.1,5258.0,6.59,6.56
0.56,A0,A3,61.1,2066.0,5.34,5.3
1.2,A0,A3,61.6,7661.0,6.85,6.81
,,A2,62.3,591.0,4.14,4.18
0.31,,A3,62.1,942.0,4.32,4.31
0.42,A1,A3,62.5,773.0,4.76,4.81
1.07,A2,A4,62.0,7118.0,6.57,6.59
0.31,A2,A0,59.1,544.0,4.42,4.44
1.5,A2,A4,62.2,8014.0,7.19,7.27
0.31,A1,A7,62.2,914.0,4.37,4.41
0.52,A1,A4,62.1,1621.0,5.14,5.17
1.01,A0,A0,59.9,4991.0,6.49,6.46
0.29,A2,A2,62.9,664.0,4.2,4.29
0.4,A1,A4,61.1,1050.0,4.78,4.75
1.06,A1,A1,62.2,4541.0,6.56,6.53
1.5,A0,A1,62.3,,7.27,7.21
0.43,A1,A3,61.1,1066.0,4.88,4.91
0.4,A1,A5,62.0,1043.0,4.74,4.78
0.72,A0,A1,62.6,2355.0,5.7,5.74
2.45,A1,A1,62.0,16589.0,8.67,8.64
0.5,A1,A0,61.8,1848.0,5.11,5.15
0.42,A0,A4,60.6,,4.95,4.82
0.46,A0,A4,61.7,1372.0,4.93,4.96
0.4,A2,A3,62.3,746.0,4.69,4.72
0.4,A2,A4,60.4,982.0,4.74,4.77
1.16,A2,A3,63.7,4323.0,6.63,6.68
0.35,,A2,61.5,598.0,4.56,4.58
1.51,A0,A3,59.1,15253.0,7.52,7.45
0.38,,A4,62.1,1058.0,4.63,4.66
0.5,,A2,63.3,2310.0,5.08,5.06
0.35,A0,A4,60.8,1063.0,4.58,4.55
0.34,A1,A0,61.3,626.0,4.44,4.5
0.71,A0,A3,62.1,2801.0,5.7,5.67
0.3,A2,A0,63.4,506.0,4.25,4.23
,A3,A0,66.2,2396.0,5.49,5.53
0.34,A0,A7,60.5,939.0,4.52,4.47
0.7,A1,A0,61.3,1790.0,5.72,5.75
1.12,A1,A1,61.4,3763.0,6.69,6.66
1.02,A1,A3,60.2,7465.0,6.56,6.62
0.33,A1,A3,60.7,1002.0,4.5,4.46
1.2,A1,A0,61.5,5655.0,6.85,6.8
0.93,A0,A0,62.5,4081.0,6.19,6.22
0.5,A0,A3,62.9,1845.0,5.03,4.96
0.24,,A2,57.7,478.0,4.12,4.13
1.09,A1,A0,61.8,6849.0,6.65,6.58
1.0,A0,A3,62.1,6047.0,6.45,6.36
1.02,A1,A0,59.8,5505.0,6.56,6.58
1.5,A0,A3,62.1,14386.0,7.31,7.27
,A1,A4,62.3,2949.0,5.72,5.74
1.29,A0,A1,62.0,5996.0,7.03,6.97
0.31,A2,A5,61.9,651.0,4.33,4.36
1.2,,A6,66.2,3011.0,6.61,6.51
0.64,A1,A7,62.0,1991.0,5.53,5.56
0.31,A1,A3,61.9,734.0,4.37,4.38
0.71,,A3,61.8,2368.0,5.66,5.7
1.0,A3,A2,63.7,3265.0,6.34,6.31
0.41,A2,A0,62.6,755.0,4.74,4.78
0.5,A2,A2,61.7,2083.0,5.09,5.12
0.6,A1,A1,61.7,1250.0,5.44,5.48
0.7,,A2,64.3,1922.0,5.57,5.63
1.0,A0,A3,62.9,6209.0,6.42,6.34
1.1,A3,A1,57.0,4361.0,6.91,6.84
0.24,A2,A2,62.2,485.0,3.97,4.01
1.0,A2,A1,61.6,4255.0,6.3,6.37
1.52,A2,A3,63.1,7109.0,7.23,7.19
0.41,,A2,61.9,1238.0,4.77,4.79
1.1,A3,A0,57.7,4312.0,6.82,6.77
0.49,A0,A1,59.8,900.0,5.14,5.12
0.3,,A4,61.3,710.0,4.28,4.33
0.37,,A3,60.5,696.0,4.62,4.67
1.09,A1,A4,60.3,8305.0,6.68,6.73
0.36,A2,A2,60.2,742.0,4.6,4.64
0.73,A1,A4,61.1,3140.0,5.8,5.89
0.4,A1,,62.1,990.0,4.74,4.7
0.38,A0,,61.6,998.0,4.66,4.62
0.34,,A1,60.1,574.0,4.55,4.54
1.03,,A0,62.0,5608.0,6.47,6.5
0.51,A1,A3,60.7,1877.0,5.17,5.21
0.26,A1,A3,62.0,,4.13,4.09
1.7,A3,A0,58.2,,7.89,7.85
0.36,,A0,61.5,770.0,4.59,4.55
1.5,A1,A5,61.2,14304.0,7.34,7.4
0.41,,A5,62.3,1356.0,4.79,4.74
1.0,A3,A1,64.5,4541.0,6.25,6.31
0.53,A0,A3,59.9,1825.0,5.29,5.26
0.35,,A3,61.3,807.0,4.55,4.58
1.03,A0,A4,61.5,7614.0,6.55,6.43
1.01,A3,A1,61.5,3895.0,6.33,6.38
2.06,A0,A1,59.8,15949.0,8.26,8.22
1.12,,A0,59.5,5088.0,6.76,6.81
0.9,A0,A3,61.0,4022.0,6.2,6.13
1.13,A0,A4,61.1,8353.0,6.72,6.69
0.71,,A4,61.3,2525.0,5.73,5.75
0.32,A1,A0,60.7,554.0,4.47,4.42
1.01,A0,A0,62.5,4989.0,6.42,6.39
1.27,,A3,62.6,6401.0,6.92,6.88
1.53,A0,A3,60.1,11087.0,7.6,7.57
0.32,A1,A7,61.6,929.0,4.43,4.47
0.48,A3,A3,60.3,1130.0,5.06,5.11
0.42,A1,A5,61.3,1389.0,4.83,4.82
1.51,,A3,62.4,15688.0,7.37,7.32
1.62,A2,A3,63.2,14400.0,7.54,7.43
0.38,,A3,61.5,645.0,4.66,4.67
1.56,A3,A1,59.2,7554.0,7.46,7.54
1.07,A1,A3,61.6,7577.0,6.55,6.61
0.31,A0,A3,61.9,628.0,4.39,4.37
0.31,A1,A3,62.4,625.0,4.31,4.34
1.17,A1,A7,61.0,8266.0,6.89,6.85
0.41,,A0,62.9,683.0,4.72,4.73
0.31,A3,A4,63.9,489.0,4.28,4.3
1.3,,A4,61.9,7747.0,6.97,7.05
0.96,A4,A1,72.2,,6.01,5.81
0.32,,A5,60.7,1294.0,4.43,4.4
0.44,,A3,60.4,1155.0,4.95,4.91
0.5,A0,A0,62.4,1348.0,5.1,4.98
0.3,A0,A3,59.1,844.0,4.39,4.37
,A1,A3,60.6,842.0,4.78,4.82
0.92,A3,A1,60.3,3843.0,6.29,6.38
1.0,,A0,60.5,,6.48,6.52
0.8,,,61.9,2473.0,5.94,5.98
1.25,A0,A3,60.4,7378.0,6.96,6.92
2.01,A1,A0,64.8,16287.0,7.92,7.82
0.4,A1,A2,61.8,970.0,4.76,4.79
0.7,,A3,58.2,1896.0,5.86,5.9
0.42,,,62.3,1103.0,4.79,4.77
0.9,,A0,62.5,4119.0,6.1,6.13
0.8,A3,A1,62.8,2363.0,5.86,5.9
0.3,A1,,61.7,710.0,4.28,4.31
1.01,A2,A0,61.3,4153.0,6.45,6.5
1.12,,A1,61.2,4071.0,6.7,6.66
0.7,A1,A0,62.1,2083.0,5.68,5.72
0.71,,A3,61.2,2874.0,5.69,5.74
0.35,,A3,62.1,906.0,4.57,4.54
1.14,A1,A4,61.8,9090.0,6.67,6.7
0.31,A1,A7,61.3,837.0,4.4,4.34
0.73,A2,A0,59.8,2330.0,5.83,5.85
0.33,,A0,62.3,492.0,4.39,4.44
0.3,A1,A2,62.3,610.0,4.28,4.32
0.53,A1,A2,61.0,1895.0,5.19,5.23
0.3,,A5,62.5,639.0,4.31,4.33
1.55,unknown,A1,58.5,7972.0,7.64,7.58
2.01,A0,A1,60.8,12260.0,8.14,8.07
0.27,A2,,59.9,620.0,4.23,4.25
1.0,,A1,61.2,2657.0,6.49,6.38
,A2,A0,62.0,7459.0,7.24,7.19
1.01,,A4,63.7,6529.0,6.37,6.29
0.62,,,61.7,2054.0,5.53,5.49
1.41,A0,A0,62.1,8572.0,7.23,7.13
0.7,A0,A2,61.0,2932.0,5.8,5.71
1.13,A2,A2,59.6,9539.0,6.82,6.87
0.43,A2,A4,61.3,890.0,4.85,4.88
1.7,A0,A3,62.0,10929.0,7.6,7.55
0.34,,A4,62.7,596.0,4.48,4.51
1.04,A2,A1,62.3,4181.0,6.44,6.5
0.37,,A2,61.6,815.0,4.62,4.66
1.51,A0,A4,62.6,14507.0,7.28,7.19
1.73,,,62.8,15151.0,7.72,7.57
0.32,A0,A3,60.3,758.0,4.42,4.44
1.44,,A0,62.9,9653.0,7.2,7.14
1.7,A0,A1,60.5,11228.0,7.77,7.73
0.91,A0,,59.8,2813.0,6.3,6.29
0.7,A3,A3,64.1,3087.0,5.49,5.56
0.98,,A3,59.9,4623.0,6.45,6.38
0.41,A1,A5,61.9,1431.0,4.79,4.78
0.7,,A0,57.2,2401.0,5.84,5.87
1.55,A0,A1,62.6,6890.0,7.37,7.32
0.4,A2,A2,59.7,882.0,4.83,4.85
1.08,,A0,61.0,4173.0,6.62,6.57
0.33,A0,A1,61.6,631.0,4.42,4.41
1.21,,A0,62.4,5624.0,6.84,6.78
0.31,,A0,62.0,436.0,4.37,4.4
1.0,,A0,62.2,4586.0,6.39,6.35
0.31,A1,A0,62.0,684.0,4.39,4.35
0.34,A2,A0,62.8,626.0,4.44,4.48
0.5,A4,A4,66.3,1136.0,4.86,4.91
0.91,A2,A3,62.5,3579.0,6.13,6.19
0.3,,A3,62.1,844.0,4.31,4.25
2.0,A2,A1,61.9,11792.0,8.06,8.09
2.1,A2,A1,60.6,12612.0,8.29,8.33
0.57,,A3,61.8,2103.0,5.34,5.31
3.01,A0,A6,62.7,8040.0,9.1,8.97
1.0,A0,A0,58.5,3808.0,6.56,6.54
0.41,A1,A4,62.7,1153.0,4.76,4.72
0.28,A1,A2,61.5,586.0,4.22,4.24
1.22,A0,A0,60.7,6492.0,6.92,6.96
0.32,,A4,61.1,713.0,4.42,4.45
0.87,A4,,57.3,3166.0,6.29,6.44
1.24,A2,A0,60.8,7050.0,6.9,6.94
0.34,,A2,62.2,880.0,4.49,4.48
0.36,A1,A0,62.7,689.0,4.59,4.54
0.72,A2,A1,63.5,2376.0,5.66,5.61
0.9,,A0,63.9,4062.0,6.06,6.09
1.02,A1,A3,60.6,6333.0,6.56,6.52
1.22,,A4,62.6,6763.0,6.76,6.8
0.3,A1,A3,61.9,710.0,4.29,4.33
0.27,A2,A2,60.1,620.0,4.17,4.22
1.11,,A1,64.4,3730.0,6.55,6.5
1.21,A0,A0,59.9,4770.0,6.89,6.86
0.42,A2,A2,61.7,771.0,4.81,4.85
0.72,A2,A0,63.2,2345.0,5.71,5.75
0.84,A3,A3,63.6,3312.0,5.94,5.89
0.58,,A4,60.8,2241.0,5.41,5.42
1.06,A1,A3,60.3,5516.0,6.61,6.66
0.72,A2,A5,61.2,4847.0,5.73,5.78
0.7,A1,A4,62.2,3309.0,5.67,5.71
1.0,A0,A0,59.3,4939.0,6.61,6.57
1.0,,A0,63.3,4538.0,6.27,6.36
0.42,A0,,61.8,992.0,4.84,4.81
1.0,A2,A0,59.2,5718.0,6.49,6.55
0.5,,,60.8,1171.0,5.08,5.11
0.53,,A4,62.2,1812.0,5.17,5.22
0.31,A1,A3,61.9,625.0,4.35,4.38
2.01,,,62.2,15673.0,8.08,8.04
0.7,A1,A1,62.0,2332.0,5.66,5.7
0.38,A1,A3,62.4,969.0,4.65,4.6
1.7,A1,A3,62.2,9276.0,7.64,7.61
0.72,A2,A2,61.3,3495.0,5.73,5.76
1.41,A3,A0,63.7,8212.0,7.06,7.01
0.53,A1,A0,62.4,1226.0,5.18,5.21
1.2,A1,A3,62.5,5634.0,6.77,6.74
1.21,A2,A4,62.6,5452.0,6.71,6.8
0.44,,A4,61.5,1155.0,4.92,4.9
0.33,A0,A3,62.0,829.0,4.46,4.41
1.51,A2,A3,63.0,10319.0,7.25,7.3
0.39,,,61.8,979.0,4.68,4.7
0.4,,A0,61.4,675.0,4.79,4.76
1.12,,A4,61.8,7761.0,6.65,6.75
1.02,A2,A2,62.5,7724.0,6.34,6.42
0.55,A1,A1,62.1,,5.3,5.23
0.41,A1,A5,61.3,1431.0,4.8,4.76
1.2,A3,A5,63.6,11182.0,6.74,6.71
0.7,A3,A3,64.3,2488.0,5.51,5.58
0.43,A1,A5,61.6,848.0,4.88,4.92
0.42,A3,A0,63.4,722.0,4.76,4.8
0.71,A0,A3,62.1,2549.0,5.68,5.73
1.9,,A1,63.0,13919.0,7.93,7.86
0.23,A2,,60.0,402.0,4.0,4.03
0.51,,A7,62.6,2102.0,5.09,5.13
0.33,A1,A4,62.7,781.0,4.38,4.45
0.71,,A5,62.3,4231.0,5.68,5.72
0.24,,A5,62.3,449.0,3.99,4.02
0.7,,A3,62.8,2202.0,5.56,5.61
0.3,A1,A7,62.2,764.0,4.34,4.37
0.3,,A3,60.9,911.0,4.35,4.32
0.3,,A0,62.2,552.0,4.25,4.3
0.56,A1,A0,61.7,1698.0,5.33,5.3
2.0,A2,,63.2,15984.0,7.95,7.93
0.56,A1,A3,62.4,1687.0,5.27,5.23
0.5,,A2,62.1,1935.0,5.09,5.05
1.01,A4,A3,59.1,6271.0,6.55,6.52
1.5,,A0,62.8,9904.0,7.26,7.33
0.4,A1,A5,61.4,1200.0,4.76,4.72
1.63,A3,A0,63.7,9556.0,7.4,7.48
1.5,A2,A5,62.3,8415.0,7.16,7.23
0.81,A1,A7,61.6,4111.0,5.98,6.01
0.34,,A5,61.4,919.0,4.52,4.54
0.9,,A0,60.7,4304.0,6.23,6.16
0.57,,A7,61.3,4032.0,5.33,5.41
0.3,,A4,63.2,,4.26,4.29
0.4,,A3,62.1,842.0,4.71,4.76
0.78,,A3,61.7,3601.0,5.92,6.0
0.47,A2,A3,59.6,1226.0,5.07,5.11
0.9,,A3,61.9,4269.0,6.17,6.23
0.79,A1,A4,61.7,2888.0,5.93,5.96
0.41,,A0,61.4,719.0,4.75,4.82
0.36,A1,A4,61.8,631.0,4.56,4.6
0.51,A1,A2,62.8,2211.0,5.13,5.15
1.09,,A4,62.5,6546.0,6.56,6.59
0.9,A2,A0,61.3,4165.0,6.24,6.29
0.5,,A5,62.1,1865.0,5.08,5.13
0.38,,A4,62.1,1000.0,4.62,4.65
0.32,A0,A0,60.2,561.0,4.39,4.44
0.51,A2,A0,61.4,1284.0,5.09,5.14
1.01,A0,A0,61.8,4166.0,6.37,6.44
0.41,A2,A2,63.1,,4.75,4.72
0.9,A2,A4,63.5,3484.0,6.06,6.03
1.01,A3,A1,61.3,4028.0,6.44,6.48
1.04,A3,A1,59.9,2970.0,6.51,6.45
0.3,A1,A3,62.8,844.0,4.32,4.28
0.31,A1,A4,61.3,652.0,4.36,4.39
2.14,A0,A0,59.5,15499.0,8.42,8.36
1.1,A1,,61.5,6984.0,6.62,6.65
0.31,,A0,63.0,732.0,4.35,4.32
0.73,A1,A1,59.6,2164.0,5.89,5.85
0.7,A2,A4,61.9,3235.0,5.59,5.65
0.35,,A4,61.8,709.0,4.53,4.5
0.4,A3,A0,63.9,765.0,4.7,4.66
1.01,A2,A3,61.2,5861.0,6.49,6.41
0.33,A2,A2,60.9,752.0,4.45,4.49
0.3,A0,A4,61.2,506.0,4.33,4.3
1.7,A0,A3,59.0,,7.77,7.72
1.5,,A0,64.3,8736.0,7.24,7.19
0.9,,A1,62.4,3368.0,6.11,6.16
0.73,A2,A0,59.4,2703.0,5.84,5.87
,,A0,61.5,2946.0,5.9,5.93
0.5,A1,A5,61.8,1865.0,5.13,5.16
2.07,A1,A1,62.5,18804.0,8.2,8.13
0.9,A3,A0,63.5,3570.0,6.12,6.22
0.6,A0,A0,62.9,1799.0,5.39,5.33
1.21,A4,A0,64.6,6397.0,6.69,6.62
0.52,A1,A5,61.8,,5.2,5.19
0.52,A2,A1,60.7,1112.0,5.17,5.21
1.01,A2,A3,62.9,5902.0,6.38,6.41
1.09,,A3,62.5,3615.0,6.64,6.58
0.42,,A0,63.1,926.0,4.82,4.79
1.0,A0,A0,60.8,4816.0,6.48,6.45
1.11,A0,A4,61.2,8329.0,6.69,6.65
1.0,A3,A0,63.7,3920.0,6.33,6.27
0.7,A1,A3,61.4,2184.0,5.77,5.66
1.03,,A1,61.7,3876.0,6.49,6.45
1.09,A0,A1,61.2,5164.0,6.6,6.64
0.51,,A3,63.3,1656.0,5.08,5.12
1.01,A3,,63.7,6335.0,6.29,6.27
1.07,A2,,60.9,,6.6,6.64
0.51,A2,A4,62.4,1849.0,5.13,5.16
0.7,,A4,61.4,2573.0,5.74,5.69
1.0,,A1,63.8,3949.0,6.23,6.31
0.31,,A4,62.4,802.0,4.34,4.31
0.32,A1,,61.5,936.0,4.43,4.39
2.11,A4,A0,67.2,15282.0,7.86,7.8
0.3,A1,A1,62.0,422.0,4.28,4.33
0.5,,A3,64.0,1323.0,5.08,5.04
1.53,A1,A3,61.4,7550.0,7.35,7.43
1.01,,A0,63.5,4989.0,6.38,6.29
0.71,,A4,61.5,2327.0,5.76,5.65
,A0,A3,62.9,802.0,4.31,4.27
2.01,A0,A1,63.0,15917.0,7.93,7.9
1.04,A3,A1,63.8,3204.0,6.36,6.32
1.25,A0,A1,60.4,6300.0,6.98,6.96
0.36,A1,A4,61.4,949.0,4.55,4.6
0.76,A1,A5,62.0,3671.0,5.83,5.87
0.51,,A2,62.2,1577.0,5.06,5.1
0.51,,A4,62.0,1841.0,5.11,5.15
0.72,A2,,62.0,2578.0,5.75,5.77
0.31,,A2,60.8,,4.39,4.42
1.51,A3,A3,64.2,11640.0,7.18,7.27
1.54,A0,A1,62.8,,7.36,7.28
0.32,A0,A5,61.3,926.0,4.37,4.4
0.46,,A3,62.4,1298.0,4.98,4.95
0.31,A3,A0,63.2,462.0,4.27,4.3
1.52,A2,A3,62.4,13799.0,7.23,7.28
1.06,A1,A1,61.3,3932.0,6.55,6.6
0.4,,A1,62.1,677.0,4.75,4.78
0.73,,A1,61.8,2210.0,5.76,5.8
0.9,,A3,60.4,4707.0,6.23,6.29
0.9,A3,A1,63.7,3595.0,6.05,6.1
0.4,,A3,62.2,912.0,4.71,4.74
0.4,A1,A5,61.2,1200.0,4.79,4.75
0.71,,A2,62.1,2832.0,5.75,5.65
0.31,A1,A0,61.3,418.0,4.37,4.4
1.05,A1,A0,62.5,5027.0,6.52,6.43
1.5,,A3,62.9,12308.0,7.31,7.26
1.26,A0,A0,61.8,5080.0,6.91,6.88
0.53,A1,A4,61.8,1813.0,5.22,5.17
0.41,,A3,62.6,827.0,4.73,4.76
1.3,A0,A4,61.5,7855.0,6.98,6.96
0.5,A2,A0,59.3,1133.0,5.19,5.24
0.94,A2,A0,61.8,4661.0,6.29,6.33
0.9,,A4,60.3,5331.0,6.23,6.28
0.35,A2,A4,62.6,614.0,4.49,4.52
0.32,,A3,62.0,900.0,4.41,4.37
1.0,A0,A0,60.3,5775.0,6.44,6.47
1.25,A0,A0,62.0,5073.0,6.88,6.9
0.72,A3,A4,60.7,2795.0,5.74,5.72
0.41,A1,A2,61.0,1243.0,4.82,4.79
1.02,A0,A4,61.4,6238.0,6.48,6.42
1.51,,,60.2,17689.0,7.34,7.4
0.38,A0,A4,62.4,998.0,4.63,4.57
0.3,A0,A3,61.8,658.0,4.31,4.36
1.06,A1,A0,61.7,6363.0,6.58,6.56
0.84,A1,A1,62.0,2986.0,6.02,6.05
0.5,A4,A4,62.9,1348.0,5.02,4.96
0.3,A3,A4,63.4,473.0,4.29,4.32
1.5,A0,A0,61.2,7518.0,7.43,7.37
0.7,A3,A0,58.0,,5.79,5.93
1.04,A2,A2,62.8,9705.0,6.42,6.45
0.31,A1,A3,61.5,680.0,4.37,4.41
2.25,A1,A0,62.4,14348.0,8.4,8.37
1.04,A1,A1,60.4,3762.0,6.55,6.6
0.56,,A5,61.1,2218.0,5.41,5.3
1.01,A2,A1,60.0,4540.0,6.57,6.49
0.36,A4,A4,55.3,810.0,4.79,4.72
0.43,A0,A3,60.7,1056.0,4.84,4.88
1.1,A2,A1,63.4,4066.0,6.56,6.54
0.38,A1,A2,62.0,768.0,4.66,4.69
0.9,,A1,62.7,2934.0,6.0,6.09
1.0,,A0,63.2,4088.0,6.37,6.31
0.31,A0,A3,59.3,521.0,4.42,4.38
0.6,,A3,61.5,2358.0,5.43,5.47
2.04,,A0,60.6,12454.0,8.15,8.09
0.91,A3,A0,64.0,3796.0,6.06,6.09
0.4,A3,A1,63.9,798.0,4.71,4.65
0.37,,A0,61.9,681.0,4.62,4.65
0.58,A0,A0,59.7,1332.0,5.47,5.41
0.7,,A3,61.6,2657.0,5.76,5.71
1.01,,A3,61.1,6271.0,6.49,6.4
0.23,,A5,56.3,498.0,4.1,4.11
0.26,A1,A4,62.3,452.0,4.08,4.1
0.52,A1,A2,61.8,2216.0,5.2,5.17
1.0,A2,A1,60.8,3276.0,6.41,6.34
0.57,A3,A4,58.3,1741.0,5.49,5.54
1.53,A1,A4,61.5,10560.0,7.4,7.42
,A1,A2,60.5,1363.0,4.83,4.86
0.5,,A4,62.0,1692.0,5.08,5.11
1.05,A2,A0,60.2,5438.0,6.57,6.61
0.52,A1,A1,61.1,1100.0,5.19,5.22
0.32,A2,A2,61.9,672.0,4.39,4.41
0.33,,A2,61.7,965.0,4.42,4.39
0.51,A0,A0,62.8,1443.0,5.07,5.06
0.3,,A5,61.9,1041.0,4.32,4.34
0.33,,A7,61.9,925.0,4.43,4.47
0.32,,A0,63.3,720.0,4.35,4.34
0.32,A0,A3,62.3,648.0,4.39,4.37
0.5,A3,A0,58.5,1331.0,5.2,5.23
0.6,,A4,61.6,2442.0,5.43,5.48
0.72,,A4,62.0,,5.76,5.73
0.91,,A0,61.0,4392.0,6.2,6.26
1.31,,A4,61.5,9891.0,7.02,7.06
0.35,,A3,61.7,767.0,4.52,4.56
,A3,A2,64.4,1991.0,4.97,5.05
0.3,A1,,60.0,663.0,4.39,4.41
0.42,A1,A4,60.9,851.0,4.86,4.83
1.02,,A1,61.1,4113.0,6.51,6.48
0.39,,A2,62.1,1100.0,4.67,4.7
0.71,A3,A3,64.3,2270.0,5.63,5.56
0.75,,A1,62.3,2234.0,5.79,5.73
0.7,A1,A1,62.1,2398.0,5.65,5.69
0.3,,A2,63.5,605.0,4.25,4.28
1.01,,A1,63.7,3088.0,6.4,6.29
0.53,,A0,62.0,1205.0,5.17,5.22
0.3,A0,A0,62.7,709.0,4.26,4.23
0.74,A1,A2,61.7,4157.0,5.79,5.84
1.52,A0,A0,62.1,9527.0,7.29,7.36
0.41,,A0,63.9,755.0,4.68,4.74
1.02,A2,A3,60.0,6915.0,6.54,6.59
2.03,A1,A4,62.5,14579.0,8.14,8.08
1.01,,A3,62.0,6159.0,6.38,6.42
1.01,A2,A0,62.1,4432.0,6.4,6.44
0.6,A1,A3,58.6,,5.54,5.62
1.08,,A4,63.0,7523.0,6.56,6.5
1.14,A2,A3,63.2,6435.0,6.67,6.63
0.43,A2,A0,62.3,754.0,4.79,4.81
1.01,A4,A0,69.5,4853.0,6.0,5.94
0.42,,,62.9,984.0,4.79,4.75
0.9,A2,A1,59.6,3250.0,6.38,6.24
0.26,A1,,62.1,434.0,4.11,4.13
0.28,A2,,60.4,487.0,4.22,4.26
1.0,A1,A0,62.6,4480.0,6.37,6.29
0.7,A2,A4,62.3,2540.0,5.68,5.72
1.01,,A1,62.2,4332.0,6.33,6.38
0.25,A1,A2,62.0,525.0,4.05,4.08
0.32,A0,A3,62.8,576.0,4.37,4.33
0.32,,A4,61.7,828.0,4.41,4.38
0.31,A1,A7,61.9,1046.0,4.38,4.41
0.59,,A3,61.7,2078.0,5.39,5.41
0.77,A1,A3,61.8,3533.0,5.9,5.92
1.0,A4,A1,64.5,4312.0,6.34,6.28
1.0,A0,A0,61.5,4788.0,6.45,6.37
0.3,A2,,62.9,605.0,4.28,4.31
0.26,,A3,65.2,403.0,3.99,4.02
0.32,,A0,62.5,756.0,4.41,4.39
2.28,,A1,63.6,9068.0,8.37,8.32
0.4,,A1,63.4,798.0,4.7,4.67
1.24,A1,A2,61.1,11601.0,6.94,6.97
0.32,,A5,62.0,973.0,4.4,4.37
0.93,A2,,58.9,3685.0,6.43,6.48
0.32,A1,A3,62.0,,4.39,4.35
